Temperature (°C),Pressure (kPa),Temperature x Pressure,Material Fusion Metric,Material Transformation Metric,Quality Rating
100.93909523850941,21.831230907133193,2203.6246957090075,20593.52329611773,1027961.6526604249,100.0
235.563307359246,6.715940702648718,1582.0292039445105,55792.98662003355,13071379.72883213,99.99614936736965
154.00159463843298,20.972374932489892,3229.7791829585417,32940.9912438768,3651937.6159997317,99.99999999993202
247.038804424519,24.223408837663914,5984.12195834282,75241.82614228087,15075739.599714622,99.9716251985023
292.4377090234876,14.841392383097869,4340.18278723178,88788.88156443049,25008998.115598172,66.08591045297268
149.7506287039916,16.363067002520758,2450.379571153023,26806.46136093448,3357927.655769762,99.99999999997901
215.23146688356738,18.59593480451855,4002.4303260477122,52755.22207383913,9970162.430800967,99.99991313130013
218.4083862543678,10.33453886432022,2257.149956039226,48805.97977342116,10418458.784158196,99.99983920196371
214.45038115817468,17.993225179767496,3858.6539980660054,51814.38333181167,9862027.527090147,99.99992543088399
144.61632652812366,14.497350002058841,2096.553501690236,23960.835717747166,3024278.600445401,99.99999999999514
290.549802303397,13.110836092271565,3809.350834641745,86672.86197984082,24527806.379158027,74.16229245174303
189.42507572352548,23.056031191750098,4367.390454381228,48137.99761519736,6796392.336865716,99.99999959362196
269.2817344942256,20.958062198969678,5643.623340576419,81718.27955078294,19525893.60628179,98.93931870782684
239.89585506350087,23.692152564072543,5683.649197653098,70848.8551758047,13805450.244991073,99.99172553162622
159.48739017102673,21.733036497742123,3466.1452715165624,35701.28137968997,4056285.2346031973,99.99999999970431
262.75956394049547,5.836212023066027,1533.520526245106,69241.37782385705,18141566.37102461,99.62113978880598
179.30114816939692,17.130587821516468,3071.5340652145906,37175.99331519187,5764041.536407127,99.9999999595227
276.22063942223235,18.952737630309418,5235.137307045872,83105.78371358111,21074679.39885419,96.9119400620182
216.25457452717174,18.297149514326,3956.8422832806164,52891.664652540065,10113035.513944384,99.99989398349035
276.3470723709705,10.439128695167014,2884.8226530131938,77505.3127158317,21103882.56143632,96.85148976565122
238.50631801555318,13.512607029299833,3222.842149349385,59352.5380655657,13567312.211832967,99.99351446934028
245.05085596392811,5.780582761671917,1416.536753718031,60243.08097394802,14715251.373650687,99.97978007018372
200.26487638534047,6.881882553913465,1378.1993589579113,40431.9487874706,8031779.920216672,99.9999957888836
291.2167269446448,16.210238012383677,4720.692456960039,89066.77573943605,24697007.206868097,71.55194050428526
228.7980398459275,16.648235289311604,3809.0836010882927,56962.83016536117,11976966.871995004,99.99886789182803
184.77100971163594,9.024585812472775,1667.4818327998992,34875.31671762826,6308061.069272123,99.99999985692146
221.27864282558488,13.964054474830924,3089.9470225331224,51687.15602288158,10834545.086079612,99.99972178433127
103.83863966186671,14.44154519497323,1499.5904076613879,13794.36615676242,1119427.7409127892,100.0
160.31496333490986,5.226735550703605,837.9239181723184,25843.67542677574,4120209.5135146445,99.99999999963195
232.03470749853702,7.850415666049859,1821.5689028138115,54323.9189561441,12492711.498628326,99.99795719929774
158.0155214420888,17.486001145653574,2763.059588967412,30315.428854757083,3945168.785802377,99.99999999979957
223.6030857997683,24.856402155952342,5557.9682239509575,65355.63758611384,11179165.263482109,99.99956871602731
185.75374018915323,18.007834958748724,3345.022696296561,40344.070889519404,6409006.728990877,99.99999982130919
127.09481284449005,7.404333343757199,941.0523605630384,16559.02775063843,2052919.3107965505,99.99999999999997
159.65646519120617,21.428805941982134,3421.247409965182,35330.16008084714,4069213.9401770034,99.99999999969086
213.992982140253,13.630754423631682,2916.885787934389,48325.55603900256,9799194.064437304,99.99993181370878
218.17455224963464,6.674004184288885,1456.0978746194155,47897.41095848616,10385093.652712457,99.99984626318059
214.86504976991574,16.99649166652045,3651.9520278408745,51076.94851518701,9919383.640115608,99.9999191243711
230.64016397142672,9.560921963298378,2205.132609333153,54068.86086178057,12268785.642220287,99.99841417905462
230.42065400033778,13.335634947590588,3072.8057261335834,55465.27589982694,12233702.120482506,99.9984764992527
186.28368708679477,11.365884997487026,2117.278964336368,36169.895080869086,6464215.061779826,99.99999979851015
279.3093191702126,17.85707895014479,4987.648563933675,83707.87662253265,21789633.377690233,95.07358524906239
173.5123740095793,13.62069345613244,2363.358857230281,32633.499799580604,5223672.387998181,99.99999998979776
187.17298505312536,7.079641864329529,1325.1177008536315,35388.56739226609,6557317.014083517,99.99999975385072
278.38467100313443,9.313511322641084,2592.7387854374056,78305.89292818357,21574175.465311084,95.71341992344418
261.23879780921715,15.008905472761231,3920.908422136324,71626.72424446016,17828201.83315911,99.70314960013694
240.77771670807326,20.783684541415195,5004.2481086628295,66951.66130932109,13958393.443168838,99.99034553646007
120.04537746246022,5.194865304752705,623.6195663756769,14551.084534786203,1729934.0611272603,100.0
283.8965227489347,17.248545679788002,4896.802140967973,85728.89060991275,22880977.425903518,90.23491414614318
242.84825990982227,7.317635173513324,1777.074968542621,59367.120492788345,14321989.932232,99.98616181455182
299.7694013135733,17.08098847536339,5120.357689103729,94845.24601904265,26937494.440414004,4.052686484307197
129.88966093159874,21.73615270956498,2823.3015054028465,27140.793999297526,2190938.0956910024,99.99999999999994
273.6252114736428,9.5696593295387,2618.500057775746,75747.1302495173,20486434.96217399,97.92240209291825
132.49858693527497,14.910295049545354,1975.5930248527852,20870.686090450083,2325906.3845425053,99.99999999999987
223.11191285676884,20.481058516890702,4569.568143034901,58370.19224193716,11105851.849888595,99.99960666887918
124.7639965698883,8.511549585092412,1061.934943238904,16182.686615719867,1942010.7661994798,99.99999999999999
269.6016458644469,8.051222854039231,2170.622932670426,73206.94534593032,19595943.600825876,98.88478505505107
261.46379174500214,23.100917372785204,6040.053449076413,80691.17400987135,17873997.745242182,99.69229409375599
213.82014772291865,18.89293302747793,4039.68973085454,52462.754223851094,9775298.273292603,99.99993410502474
181.43665944519995,19.731467260844433,3580.0115057599437,40601.32932971598,5972371.4873196175,99.99999993345929
113.83339909102762,21.879372552240806,2490.603347600503,23431.85030397919,1474579.3446986545,100.0
239.48575462891273,15.788515617700227,3781.1245771753133,61289.14403670831,13735079.389436606,99.99229684768856
190.70853653561377,14.768109983849275,2816.404642416882,39590.627461318254,6935802.919129549,99.99999946000906
244.41111989406957,16.125147031667602,3941.1652444664105,63929.662173636876,14600077.073483754,99.98188642695057
273.27646518572584,19.340359378642816,5285.26504641711,81914.2781971176,20407919.591737166,98.03114228644147
295.10430100057715,12.818746103045228,3782.8671084430343,89192.9280545847,25699450.692257054,50.34467615487739
271.1606684785222,6.9033649343396775,1871.9210503467366,73857.09797771047,19937883.295968257,98.57918104261772
102.3428168370004,7.711937691657694,789.261426635683,10932.711808994125,1071884.527577913,100.0
171.99561289567276,24.478059160848073,4210.118787866601,44249.14126162402,5087459.470267672,99.99999999295233
245.9981124848116,6.034353246815649,1484.439508783244,60734.80277990815,14886556.914602745,99.97622329227346
134.3259354522881,19.232386748982982,2583.408341037329,25157.222539264996,2423334.346904654,99.99999999999979
204.20732124082588,23.873630568420065,4875.170146670157,55307.41143735393,8515004.005992515,99.99999045842559
110.86759766785073,7.585190944811662,840.9518979032039,12728.039096534674,1362685.3127697613,100.0
139.99930497928,19.445287557041564,2722.3267431080603,26952.442128505325,2743581.01377637,99.99999999999876
103.7043588921228,11.049131959606214,1145.8431461854268,12103.508733497338,1115176.1981177996,100.0
258.7395406714841,9.739300366223278,2519.942103218228,67869.96122746123,17321521.222661566,99.80173937417578
144.78493761207602,22.05245216426151,3192.8629107958936,31687.02042729776,3034593.738834563,99.99999999999493
169.07033613938054,23.187073831719676,3920.24636681748,41051.08604685126,4832300.47960209,99.99999999657084
285.6162586931182,11.941010187847603,3410.5466548694408,83279.28869845752,23299474.190794982,87.41428966243478
240.88288038470657,17.65295073418535,4252.293620139888,63525.69230875608,13976812.015990373,99.99016564715934
106.36778590626157,8.518752686689224,906.12086196615,11932.304497447898,1203383.822668395,100.0
132.93883129958255,20.795188728525055,2764.4880862243726,26665.40166617073,2348960.013374177,99.99999999999986
224.29568029995272,22.624797757514127,5074.6444046704755,61889.767016522324,11283479.05940444,99.99950882706216
215.4457177208335,11.373447043630573,2450.360461274881,47888.07291192897,10000183.776652023,99.99990939674791
147.57856427490174,18.059339684949634,2665.1714224576235,27669.301160862473,3213851.2590153534,99.99999999998863
286.84279958495875,22.52835395782985,6462.0961193048,93712.5335364034,23600571.42343021,84.93575723274604
222.7931911931792,5.30749812499513,1182.4744445194801,49786.31580338327,11058714.249206737,99.99962940721744
207.12656060499165,22.1147052415951,4580.5428354847745,53716.83400936143,8885532.874850499,99.99998267789204
217.98199527091418,16.442286883441092,3584.1225016692706,51961.30275689753,10357394.89296834,99.9998519052934
246.02440590335394,13.280307695503023,3267.2798109998707,62870.21064993,14891190.915972462,99.97611946281377
162.38899909592038,15.452316936975025,2509.286281108313,30059.80007714804,4281989.503248902,99.99999999936894
179.64421244321838,21.48124016123984,3858.9804710695644,42184.42555092634,5797024.316548873,99.99999995615666
141.96874979502442,19.442590991000593,2760.2403357683593,27504.70420610527,2861020.014246738,99.99999999999778
137.23860117606722,15.025297013644987,2062.0507444075783,22226.53795041302,2584585.56889838,99.99999999999946
288.8744779967867,14.753046518748441,4261.778611965768,86659.4997483464,24105913.83620503,79.73426089021554
247.91015900985752,22.985154253907673,5698.2532459523545,73602.9019453086,15235892.946309824,99.9671009904396
198.0917617235134,9.646844072072156,1910.9603373088053,40138.096812336946,7773096.220605019,99.999997337138
145.48292559466466,6.9140339161827935,1005.8738817870093,21495.799183476745,3079139.2900965433,99.99999999999376
150.8712963540786,18.57276237390864,2802.0967362278507,29168.776053350983,3433809.8386506108,99.9999999999713
111.60583206477513,19.044234244115287,2125.4476088509705,19362.879053895478,1389784.1319317964,100.0
186.88332511162417,16.36772053641917,3058.8540383438317,39310.32678218633,6526702.720530893,99.99999976946032
162.35917639882052,10.25073090156312,1664.3002266637272,27437.62317336731,4279764.342819575,99.99999999937351
239.2686977630919,10.919061208095327,2612.589556056462,58551.344603452424,13697896.41459444,99.99258371626856
175.5503678584962,17.340864577234143,3044.1951555178202,36032.426469974474,5409798.533133432,99.99999998334414
135.92073551192698,10.459166846960649,1421.6176506808536,19618.61823006363,2510950.9408231643,99.99999999999964
104.93574567826624,14.992424248018816,1573.2412179907744,14381.399670672501,1155276.315773168,100.0
113.44992629264972,11.641486997691741,1320.725841824968,14448.589215192089,1460065.5183669748,100.0
235.87855469971345,15.208763522692987,3587.421158502544,59156.57824279715,13123743.081651,99.99592769660872
190.73936891120906,9.587277993788689,1828.6713541115769,37262.73013157388,6939293.741213254,99.99999945619166
207.31584222174445,8.961209566305664,1857.800708564212,43699.47292919478,8910325.246976858,99.99998198883323
279.3342586080684,19.679966796258192,5497.288934464185,85649.70068451767,21795402.326205064,95.0552935822888
298.06778947934083,12.714550747208131,3789.798035443229,90899.83886492669,26481494.379580643,24.451317097045884
143.37939687969478,9.65132382329429,1383.800988874565,21456.653458526624,2947450.5180529426,99.99999999999663
232.61564062002014,22.168408029643203,5156.718435341452,65004.441339822544,12586349.310524974,99.99773207349033
152.66447534743014,13.034009530403928,1989.83022663252,25520.73001363613,3557895.859794998,99.99999999995282
104.13019989314574,7.317403305210954,761.962668870382,11234.904434424798,1129040.4729766108,100.0
251.6757307672283,19.160959276911047,4822.34842821769,70375.47327389104,15940943.137273405,99.9380233317552
164.00343016449358,10.599439784834084,1738.3444825347915,28087.952278371766,4411108.430777832,99.99999999904347
176.6927788343796,16.304844907180826,2880.948355113362,35554.947970331166,5516142.445694852,99.99999997812597
217.66342271072114,17.473860805243184,3803.420350839949,52712.761054122326,10312014.216686243,99.99986073528581
266.2096910472381,24.25148742183841,6455.9809740035835,85130.73948443762,18865053.66212071,99.34499490591854
225.79636871822976,8.822024012303341,1991.980986723122,51670.601561067895,11511924.263149386,99.99934971613094
274.530131089479,10.683441145406768,2932.926498135254,76586.1572033599,20690341.392128985,97.61340216899353
154.70840696312715,23.644396641566413,3657.9869380210534,37153.26828421177,3702338.886903816,99.99999999991765
259.6093667825128,19.365858126280017,5027.5581653635345,74659.9262164903,17496523.510986492,99.77177839535695
137.12718886119043,13.986619939504244,1917.9458739740903,21540.0059660985,2578325.6484768875,99.99999999999949
290.5583313943889,19.695467944585786,5722.682302010521,92064.24162032735,24529750.4819306,74.13360669672683
237.49765527756307,13.267702464192656,3151.0482261661014,58740.67551624243,13395911.57598856,99.99457194975017
143.1015354227117,13.201030427579564,1889.087723348572,22778.55610748962,2930266.0501701636,99.99999999999689
289.47411809778487,8.128335084482277,2352.9426301837907,84332.30277582994,24256494.38085062,77.88817712297052
246.17116135403157,15.440964931855657,3801.120269701782,64281.728010258266,14917793.2037204,99.97551522012473
150.78832851900518,10.253288283700556,1546.0762021227063,23815.04740100375,3428387.192862568,99.99999999997193
142.6623954734964,17.67186871906599,2521.1111239551024,25871.39433465476,2903232.5377436695,99.99999999999727
203.64014278613266,12.972123656787291,2641.6451137075333,43652.20473281514,8444647.476265613,99.9999915048042
105.13254361090631,22.074420654585968,2320.7399921537503,21809.276465364528,1161527.136071761,100.0
141.4940150882219,20.427251822610472,2890.3338775993543,28544.28913242191,2832371.6233884506,99.99999999999805
184.93709375030124,7.958664663871183,1471.8523130695546,34705.83319628532,6325104.956463935,99.99999985141315
174.83399606684512,16.821839263712302,2941.0293796689775,35327.07397094176,5343854.877376117,99.99999998597195
192.71508487296214,19.274812409676088,3714.547109441151,44300.05127766585,7156894.049045569,99.9999991621307
155.52574125894637,15.28881823219651,2377.8047885356564,27761.986311636938,3761662.726392723,99.99999999989711
217.35686929163376,7.27894563981658,1582.12883601452,47629.669366329945,10268756.825175978,99.99986869471066
272.7711211846463,15.064947882478709,4109.282724491981,77823.11446720178,20295058.6114013,98.17821808144149
123.50637119240662,13.657979793125953,1686.847522068203,17801.58890321597,1883757.874685751,100.0
203.47582143082283,11.515088719728466,2343.0421360955515,42929.279214532085,8424256.767763678,99.99999178751885
126.41362126903067,16.650711430922936,2104.876728688612,20596.749966608775,2019863.4475791056,99.99999999999999
243.37193623851874,11.49744665975282,2798.1558553831337,60749.76153565027,14414763.096373834,99.98485263193675
179.21194056145873,9.711133740105812,1740.351122616219,33032.738969244536,5755641.18738715,99.99999996034079
213.0842623717018,19.71802550768762,4201.600920732018,53071.28163689316,9674681.435687687,99.99994299073
136.65596724281573,9.267420427650846,1266.4483023864555,19470.786540707315,2551944.267099753,99.99999999999955
128.96955186867544,21.105765108636728,2722.001067906405,26034.77846531608,2144723.8433741624,99.99999999999996
197.61125612979092,24.5832201243676,4857.921008491437,53906.701795296,7716156.428824809,99.99999759759415
171.12254756999113,13.824774329063185,2365.730602769507,31925.177781699484,5010777.822123735,99.99999999430223
288.0863890505626,21.247847719837335,6121.215724704168,92586.55530945904,23908923.3379324,81.93357086716748
253.06505076139305,8.367354567796374,2117.4850084379636,64627.740353237496,16206701.701996412,99.92188094340119
249.73272397010945,20.946070044016075,5230.919128560845,71556.2671646417,15574500.564809091,99.9552462066237
280.7439479491867,24.249343170674674,6807.8563369098565,93076.52119639613,22126853.84393178,93.89188240512425
116.68448708840371,15.340467883398059,1789.9946266704326,17225.34114194605,1588455.411383271,100.0
210.4384939844813,10.114396084158788,2128.4582795129104,45319.07266666659,9319031.671944914,99.99996625393976
216.89521379115376,8.21652536553253,1782.1250257776157,47598.24198471596,10203449.802272635,99.99987991451948
292.3872757094458,23.33253658567729,6822.136807677157,98192.72139042629,24995737.063739825,66.33680638498876
158.42950535850977,11.491450773733884,1820.5848619343237,26617.393783575943,3976433.982181883,99.99999999977615
148.16575598308935,14.940074617661319,2213.607450169554,25287.802995081816,3252473.1548057324,99.99999999998657
120.05878845309957,13.668631023436916,1641.0392804862865,16967.84316724685,1730354.0740926226,100.0
103.28592591829484,13.704310409127146,1415.4623896784233,13241.76331856946,1101664.6413251646,100.0
285.90586335843807,20.305165209024945,5805.365789721996,90113.97692060743,23370151.300576877,86.86913350134942
233.98330931818202,23.703166386300552,5546.1453123860965,68065.57833493203,12809600.610540098,99.99709911644047
257.0305824046276,17.73549354456134,4558.564234992114,71643.37954864296,16980338.985130634,99.84993444016062
156.34602115078982,24.142764448944263,3774.6251611731764,38516.245688766874,3821151.5144689786,99.99999999987185
217.28203323726535,8.808893372160675,1914.0142624733423,47895.022164674454,10258129.197488267,99.9998705844827
112.79105322419622,16.278745532567935,1836.0968537870165,17035.6494701573,1434642.6694987996,100.0
197.12551918692458,18.71013970756782,3688.2460039141997,45408.3163466221,7659646.0662699295,99.99999783252606
295.49902794888936,19.299526592523137,5702.991347964328,94508.20351306145,25802506.76487296,47.48315141579122
275.30104906331815,20.116949021994095,5538.217169708267,83931.82866570154,20864845.612080876,97.31561683567159
167.63179036736912,11.663002032683291,1955.0899117969655,29686.884182507434,4710387.209928331,99.99999999760213
292.31403090829974,22.64389159005178,6619.127226138585,97058.05357079858,24976988.26633811,66.68858918440064
146.3403252942409,7.634111249038018,1117.1783235166472,21860.404173711315,3133891.6114104586,99.99999999999201
289.86376448313626,10.570714286980243,3064.067036499765,85202.17358043841,24354532.18386716,76.60359480064864
288.2755409412997,14.374280011532504,4143.7533459662445,86072.80017512813,23956294.40180761,81.42593202569385
259.84051747047835,16.83996185175704,4375.704401743664,72292.64356852238,17543393.193689685,99.76306871526376
226.08958737335823,10.905683632858329,2465.661512577326,52413.5573924291,11556789.802386934,99.99931332213345
274.8575933249894,23.15651289902718,6364.743405225684,87963.77665698816,20764046.989349768,97.4915809444207
158.60405690155935,14.036936630351812,2226.3150960439016,27921.02295588892,3989527.169659676,99.9999999997656
269.7887110625836,7.006746682313696,1890.3411561634462,73129.94133528961,19636778.166297603,98.8518058631199
223.57533838350474,21.381035315725413,4780.272205702974,59760.24381617048,11175164.497730909,99.99957087186031
102.6473715517799,24.309077915015756,2495.2629528237894,24901.477148932856,1080951.342429344,100.0
169.4467035864439,11.926553001716897,2020.9150912899358,30408.650057462917,4865042.918723563,99.99999999623083
129.628172189633,16.092871691704353,2086.0895426779225,20971.203292740225,2177943.2178967306,99.99999999999996
296.36587796365063,16.661412055755036,4937.874012017995,92457.98578877044,26030347.610932462,40.60476603639993
195.6740614079976,21.032418376027625,4115.498724869527,47592.29406337506,7491592.298647628,99.99999841119742
